Date,AAPL,MSFT,JPM,GS,NKE,DIS,IBM,INTC,KO,MCD,MMM,V,WMT,CVX,XOM,CAT,BA,AXP,HD,UNH,PG,TRV,VZ,CSCO,MRK,JNJ,AMGN,CRM,HON
2018-11-15,45.457122802734375,100.14759826660156,89.59496307373047,171.49696350097656,67.19955444335938,112.16413879394531,85.09886169433594,41.40449523925781,39.52049255371094,154.18553161621094,131.41441345214844,134.80715942382812,29.662858963012695,85.16277313232422,56.100521087646484,110.62203979492188,331.90252685546875,99.22931671142578,147.4618682861328,233.68655395507812,77.45319366455078,107.0084457397461,38.97456741333008,37.53817367553711,56.66908645629883,117.32759857177734,154.20314025878906,130.57298278808594,119.85749816894531
2018-11-16,45.96059036254883,101.09046173095703,89.52983093261719,170.1333465576172,67.57019805908203,111.28299713134766,85.18997955322266,42.02413558959961,39.862144470214844,157.5706329345703,134.03741455078125,133.2294464111328,29.111557006835938,86.69925689697266,56.65297317504883,111.0836181640625,326.4415283203125,99.1025619506836,147.17916870117188,239.12876892089844,77.4449462890625,109.71797180175781,39.72002029418945,37.20106506347656,57.59287643432617,118.53742218017578,155.58932495117188,130.63211059570312,120.49018096923828
2018-11-19,44.13907241821289,97.66445922851562,90.21361541748047,166.85055541992188,65.56316375732422,110.5455093383789,84.3070068359375,41.309814453125,40.13228988647461,156.83985900878906,131.84408569335938,128.07821655273438,28.840370178222656,86.96141815185547,56.83952331542969,107.68170166015625,311.85638427734375,98.00703430175781,144.327392578125,234.66555786132812,77.00743865966797,111.20903778076172,39.990482330322266,36.71950912475586,57.81244659423828,119.9502182006836,156.17428588867188,119.25908660888672,119.6141586303711
2018-11-20,42.03020095825195,94.94792175292969,88.27629852294922,161.05934143066406,64.2974853515625,107.14543151855469,82.12769317626953,40.78483581542969,39.234466552734375,154.31155395507812,128.592529296875,126.75715637207031,28.059619903564453,84.54379272460938,55.22517776489258,104.51056671142578,308.7080993652344,96.05142974853516,140.552734375,230.65232849121094,76.02513122558594,109.37712097167969,39.225242614746094,35.70820236206055,56.623661041259766,118.910888671875,157.40017700195312,118.92399597167969,116.84017181396484
2018-11-21,41.982704162597656,96.25483703613281,87.61698150634766,162.11996459960938,65.42756652832031,108.2564468383789,83.08771514892578,40.47500991821289,38.7180061340332,153.47999572753906,128.2955322265625,127.75505065917969,28.062602996826172,85.61425018310547,55.64848327636719,105.87818908691406,308.3388366699219,96.42265319824219,140.76055908203125,229.814453125,75.45556640625,108.85739135742188,39.027339935302734,36.02926254272461,56.63121795654297,115.28961181640625,154.45953369140625,121.80174255371094,116.88072204589844
2018-11-23,40.916404724121094,96.21751403808594,86.81112670898438,159.17385864257812,64.63200378417969,107.34657287597656,82.12067413330078,40.05331802368164,38.94841766357422,152.81639099121094,127.07514190673828,126.28193664550781,28.339740753173828,82.7232894897461,54.163265228271484,104.55330657958984,303.4803161621094,95.73458099365234,140.38641357421875,230.75819396972656,75.5628890991211,107.8690185546875,38.684295654296875,35.748348236083984,56.54035568237305,115.48443603515625,154.29930114746094,120.26432037353516,116.19938659667969
2018-11-26,41.469730377197266,99.3914566040039,88.93563079833984,163.5845489501953,65.73493957519531,107.79672241210938,83.78143310546875,40.83648681640625,38.82924270629883,154.46275329589844,129.0509796142578,129.19970703125,28.35463523864746,83.72822570800781,55.23234558105469,106.673095703125,307.4059753417969,99.30174255371094,141.19290161132812,234.76258850097656,75.89306640625,111.05565643310547,39.033935546875,36.575035095214844,57.123409271240234,115.51716613769531,155.68553161621094,124.5809555053711,116.16694641113281
2018-11-27,41.379486083984375,100.01691436767578,89.3100357055664,163.00379943847656,65.1744155883789,109.08970642089844,84.11077117919922,41.37006378173828,39.22651290893555,155.0843048095703,129.58692932128906,129.1712646484375,28.321853637695312,83.89569091796875,55.28257369995117,106.50213623046875,309.02874755859375,99.6910629272461,144.0197296142578,239.1639404296875,76.53690338134766,110.43368530273438,40.01028060913086,37.0164680480957,57.804901123046875,117.02883911132812,157.9290313720703,125.69459533691406,115.89928436279297
2018-11-28,42.97064208984375,103.73231506347656,90.3031234741211,166.95997619628906,67.49789428710938,111.1968002319336,86.19202423095703,42.049964904785156,39.49665069580078,157.7890625,131.94378662109375,134.37001037597656,29.043018341064453,86.02934265136719,56.287044525146484,111.7759780883789,324.0609130859375,102.20800018310547,148.4024658203125,247.8079376220703,76.77632904052734,111.3624038696289,39.62105941772461,37.95553207397461,58.47880935668945,119.65999603271484,161.3905029296875,138.60504150390625,117.04295349121094
2018-11-29,42.64053726196289,102.86414337158203,89.5868148803711,164.67807006835938,67.20857238769531,111.68524932861328,85.12688446044922,41.051639556884766,39.224369049072266,158.97341918945312,132.0858154296875,132.20301818847656,28.992355346679688,86.54634094238281,56.724708557128906,111.31439208984375,332.8644714355469,100.77751922607422,146.9220428466797,249.21910095214844,76.61947631835938,111.30276489257812,39.21865463256836,37.99565887451172,58.99370574951172,119.17790222167969,162.1516876220703,137.69834899902344,118.2109603881836
