date,ticker,return,volatility,momentum,sma_ratio,vix_z
2019-06-27,MRK,0.0034718299506457,0.008877844497108331,0.062332972349907596,1.0145678670867206,0.2732877729546837
2019-06-27,JNJ,-0.0081776213810268,0.009029889292946337,0.0697727981608258,1.014041204539021,0.2732877729546837
2019-06-27,AMGN,0.0046403707550468,0.01100444393018523,0.0854492451952773,1.0342767398205839,0.2732877729546837
2019-06-27,CRM,0.0110707719528393,0.02507384551465643,-0.008182426254760913,0.9863570694021242,0.2732877729546837
2019-06-27,HON,0.0014402728215283,0.007423027440663984,0.056638685494814205,1.0117508115253864,0.2732877729546837
2019-06-27,DOW,0.009118013660627,0.02004199602294911,0.06277013845845099,1.016863684203513,0.2732877729546837
2019-06-28,AAPL,-0.0091120817483723,0.01453662193643679,0.10675003010423081,1.0302072122175137,-0.08931970474225491
2019-06-28,MSFT,-0.0014161622974817,0.01568119720095795,0.0659684390171737,1.0179479240905411,-0.08931970474225491
2019-06-28,JPM,0.027195739179906,0.011525004168462298,0.044682453181818994,1.0223470930660687,-0.08931970474225491
2019-06-28,GS,0.0264900846632276,0.014724072436808788,0.0903141169876211,1.0600068791099375,-0.08931970474225491
2019-06-28,NKE,0.0034663756262305,0.017017409955703302,0.06322428059151292,1.0137430676453156,-0.08931970474225491
2019-06-28,DIS,0.0024406910153949,0.012872703238560716,0.0564561514052783,1.009911624029513,-0.08931970474225491
2019-06-28,IBM,-0.0044757450047707,0.010915594160945317,0.0635826502816336,1.0194859101509477,-0.08931970474225491
2019-06-28,INTC,0.0086386567923171,0.015036464270676904,0.0701995420341143,1.0320515871802207,-0.08931970474225491
2019-06-28,KO,-0.0031322740450834,0.007749652600326953,0.041761403158668,1.000609201724101,-0.08931970474225491
2019-06-28,MCD,0.0067389834576876,0.007719948259638313,0.0478820498150933,1.0200914222519906,-0.08931970474225491
2019-06-28,MMM,0.0107284496484907,0.010968011765141573,0.07779169563711899,1.0283402789150766,-0.08931970474225491
2019-06-28,V,0.0135491576459505,0.01133403740886715,0.06556761502497281,1.0254697098784809,-0.08931970474225491
2019-06-28,WMT,0.003542463743891,0.006083867348293222,0.0786053124309764,1.0238955224770383,-0.08931970474225491
2019-06-28,CVX,0.0108034071424036,0.009828304474550338,0.07668991015646301,1.0252945051608677,-0.08931970474225491
2019-06-28,XOM,0.0106832399837468,0.011498714000633436,0.064151083206304,1.0226163407239943,-0.08931970474225491
2019-06-28,CAT,0.0058298499638245,0.008844556261341065,0.1131538096970616,1.0604926537893373,-0.08931970474225491
2019-06-28,BA,-2.739900713166765e-05,0.01808537186503309,0.04289145986282004,1.0172193717254865,-0.08931970474225491
2019-06-28,AXP,-0.0040340396130194,0.009397959492618563,0.0567617621469582,1.014933013907952,-0.08931970474225491
2019-06-28,HD,0.0045888980095289,0.010470254194244086,0.09298152086250061,1.0301282867254562,-0.08931970474225491
2019-06-28,UNH,-0.0094587758669265,0.012199052144331295,0.007997856844046407,0.9966159063316368,-0.08931970474225491
2019-06-28,PG,-0.0011841295780821,0.010470965690592941,0.0413341045216492,1.0049448189078491,-0.08931970474225491
2019-06-28,TRV,0.0021448820279501,0.008620672328372178,0.031966365132030196,0.9999507215791779,-0.08931970474225491
2019-06-28,VZ,-0.0020961971030805,0.015894334450812446,0.007805762313097795,0.9994916028824904,-0.08931970474225491
2019-06-28,CSCO,-0.0179436174270838,0.01721844819006602,0.024402302341527897,0.9861514647121997,-0.08931970474225491
2019-06-28,MRK,0.00023800307296,0.008893704504882369,0.0585389764006559,1.0120687597154667,-0.08931970474225491
2019-06-28,JNJ,-0.0100220940890487,0.009460117469320349,0.053811278885407286,1.0014140260878486,-0.08931970474225491
2019-06-28,AMGN,0.0014130897376636,0.010965378236401006,0.0876902708828589,1.0315307933428117,-0.08931970474225491
2019-06-28,CRM,0.0069016628124882,0.02477762050872486,-0.019398359509846613,0.9943826513170284,-0.08931970474225491
2019-06-28,HON,0.0043143900161013,0.007380368155310109,0.0543825788490713,1.013548490452969,-0.08931970474225491
2019-06-28,DOW,-0.0314280060379975,0.021324423181770358,0.02176059944223329,0.9841194233828242,-0.08931970474225491
2019-07-01,AAPL,0.0183408735292633,0.013785045380645731,0.1432065141236519,1.0422612618956955,-0.5814673124852382
2019-07-01,MSFT,0.0128393742424111,0.015154948939711156,0.0951126429877471,1.026560191347889,-0.5814673124852382
2019-07-01,JPM,0.0168160166498843,0.011583378307110781,0.0717731183271685,1.0360560104609668,-0.5814673124852382
2019-07-01,GS,0.0110457913834829,0.013029000550479841,0.1274048318275379,1.0653105500685256,-0.5814673124852382
2019-07-01,NKE,0.0173913372892813,0.016101633993856487,0.1046541664681998,1.0264919647410065,-0.5814673124852382
2019-07-01,DIS,0.0143940667580291,0.013085026415172176,0.0720604674880617,1.0210690168094323,-0.5814673124852382
2019-07-01,IBM,0.014357745078644,0.00982140105346345,0.0978527613153212,1.0294519386314052,-0.5814673124852382
2019-07-01,INTC,0.0037603776418164,0.014408817560232245,0.0893859314182794,1.0316852111831707,-0.5814673124852382
2019-07-01,KO,0.0133539470474406,0.008058720764924879,0.057551642397403305,1.0112738338546894,-0.5814673124852382
2019-07-01,MCD,-0.0065491499744264,0.007954490515167029,0.0403736681336694,1.0115106952399993,-0.5814673124852382
2019-07-01,MMM,0.0067499679325677,0.01079286909360798,0.08971063098475951,1.0309826451961608,-0.5814673124852382
2019-07-01,V,0.0022471379672266,0.011005380673970298,0.07660084751596251,1.024140346071917,-0.5814673124852382
2019-07-01,WMT,0.0011760829688001,0.005570388672794954,0.0871207438407705,1.0209638449423701,-0.5814673124852382
2019-07-01,CVX,0.0032143395151786,0.009036423010102561,0.09316503085010129,1.0241740317771109,-0.5814673124852382
2019-07-01,XOM,-0.0009134295514405,0.01062807040843796,0.0799112476673252,1.0179368891007208,-0.5814673124852382
2019-07-01,CAT,0.002274893643499,0.007317644140243119,0.1320899882262404,1.0563334747981812,-0.5814673124852382
2019-07-01,BA,-0.0207412752683811,0.017891805973635093,0.04575896599578863,0.9941563938001912,-0.5814673124852382
2019-07-01,AXP,0.0119892871519939,0.008390128306054854,0.0861400189297907,1.0230118623870548,-0.5814673124852382
2019-07-01,HD,0.0111072210814895,0.01025778581652275,0.11052567901881251,1.0362534319626167,-0.5814673124852382
2019-07-01,UNH,-0.00561456468672,0.012161404525504913,0.009364394016239706,0.9906531082366673,-0.5814673124852382
2019-07-01,PG,0.0076605421581441,0.008827131816247464,0.0719696294935749,1.0093043389067884,-0.5814673124852382
2019-07-01,TRV,0.0127074650340226,0.008931645693520802,0.04577223672072239,1.010517132418398,-0.5814673124852382
2019-07-01,VZ,-0.0082267069931173,0.012509692512719809,0.0432183196439217,0.9893650889562497,-0.5814673124852382
2019-07-01,CSCO,0.0001826539386071,0.015805091363568155,0.0533325530211513,0.9840434527184516,-0.5814673124852382
2019-07-01,MRK,0.0107336097169743,0.008821791351699278,0.0751710096541499,1.0193781397756974,-0.5814673124852382
2019-07-01,JNJ,0.000574446515656,0.009204032341610047,0.061652647412748,0.9991806593755653,-0.5814673124852382
2019-07-01,AMGN,0.0112327449853435,0.010246914595435572,0.1127657470488624,1.037682562648835,-0.5814673124852382
2019-07-01,CRM,0.0153560766289531,0.024249858651452797,0.023260822991873285,1.0088181714229463,-0.5814673124852382
2019-07-01,HON,0.0127153114372953,0.00736123603551969,0.0739880296108657,1.0229014175906175,-0.5814673124852382
2019-07-01,DOW,0.0172378276521163,0.019883330276467694,0.07427803071885919,0.9978591579422931,-0.5814673124852382
2019-07-02,AAPL,0.0058545020392615,0.013233912275260124,0.1591713606365068,1.0408202493477812,-1.1242121390494897
2019-07-02,MSFT,0.0066334526922566,0.012776041391740302,0.13279387751913,1.0271747203333794,-1.1242121390494897
2019-07-02,JPM,0.0010553870842957,0.01159038758941908,0.06810955269294619,1.0338561212065014,-1.1242121390494897
2019-07-02,GS,-0.0042539297598372,0.01321651122333343,0.11931483869702479,1.0548831835746966,-1.1242121390494897
2019-07-02,NKE,-0.0052687673994502,0.016196360659996665,0.08875534428675481,1.0170093461894123,-1.1242121390494897
2019-07-02,DIS,0.0062126628904384,0.01309894415838535,0.0750165655859173,1.0238769535453776,-1.1242121390494897
2019-07-02,IBM,0.002431142160076,0.00975193699312225,0.0902045041371451,1.0276509360157222,-1.1242121390494897
2019-07-02,INTC,0.001456733714926,0.013867685496046087,0.1040125367754662,1.0282887828769371,-1.1242121390494897
2019-07-02,KO,0.0073646613397233,0.007428101621271077,0.047615301926662905,1.0164570451465933,-1.1242121390494897
2019-07-02,MCD,0.0158990938936944,0.00852039475885521,0.0537005301137686,1.0250081463162894,-1.1242121390494897
2019-07-02,MMM,-0.0028078141426253,0.01089217830153439,0.0850874100500104,1.0240602508645131,-1.1242121390494897
2019-07-02,V,0.0077039688779529,0.00996704567464549,0.1012266514639253,1.0272262856375052,-1.1242121390494897
2019-07-02,WMT,0.0088593394115059,0.005661958904027665,0.0908534427521518,1.0256634263513307,-1.1242121390494897
2019-07-02,CVX,-0.0152996005501527,0.009383687036526126,0.05906870441407849,1.0057777268518806,-1.1242121390494897
2019-07-02,XOM,-0.0109717871531553,0.010729688537029332,0.0532548087488027,1.004326528667842,-1.1242121390494897
2019-07-02,CAT,-0.0054905001228084,0.007751696440714398,0.1195883258982089,1.0446863008480116,-1.1242121390494897
2019-07-02,BA,-0.0064523332832713,0.017852006353974798,0.047268794887953935,0.9857427041488822,-1.1242121390494897
2019-07-02,AXP,0.0014411989425584,0.008339216538103432,0.08836580983349651,1.0203163215670705,-1.1242121390494897
2019-07-02,HD,-0.0006658322526885,0.010232698259631098,0.11133485757069252,1.0302710393733405,-1.1242121390494897
2019-07-02,UNH,0.0054814660681989,0.011088485518327182,0.03651677279441311,0.9944490462616118,-1.1242121390494897
2019-07-02,PG,0.0089601324665298,0.00883661923397353,0.07228173039444,1.0149571424005033,-1.1242121390494897
2019-07-02,TRV,0.0093121992936855,0.008966222923362578,0.046703591293231594,1.017712518210412,-1.1242121390494897
2019-07-02,VZ,0.0259443535135857,0.011064918025061736,0.03181214042713269,1.0135586712788287,-1.1242121390494897
2019-07-02,CSCO,0.0195469947912465,0.016129302582751172,0.0776843897296578,0.9998293273218339,-1.1242121390494897
2019-07-02,MRK,0.0089677255071072,0.008634257882136728,0.0708829817524978,1.0251244244850044,-1.1242121390494897
2019-07-02,JNJ,0.0048076408225343,0.009211247682282405,0.06424912297106669,1.001048498239218,-1.1242121390494897
2019-07-02,AMGN,0.0015560873106041,0.007897851129389368,0.0803683364731376,1.0353767968523588,-1.1242121390494897
2019-07-02,CRM,0.0003894320894253,0.022188992638397333,0.06532511087260308,1.0063804838364796,-1.1242121390494897
2019-07-02,HON,-0.0010742767589702,0.00708049501191448,0.05976784910770501,1.0189533084506235,-1.1242121390494897
2019-07-02,DOW,-0.0151515000616921,0.01960526789211483,0.033463839852415696,0.9814013256677436,-1.1242121390494897
2019-07-03,AAPL,0.0082867926094205,0.011453890934618398,0.1308739803475307,1.043128454240719,-1.2844995604786884
2019-07-03,MSFT,0.0064431693773023,0.011802393364357547,0.11153350922736241,1.0285256649488705,-1.2844995604786884
2019-07-03,JPM,-0.0015929654283448,0.009747384575835788,0.03570691121406429,1.0304801033319642,-1.2844995604786884
2019-07-03,GS,0.0002912264195462,0.011200717274444053,0.08308676573535789,1.0510482619918724,-1.2844995604786884
2019-07-03,NKE,0.0145954555381275,0.013189125618905994,0.056403656637405306,1.029166206436286,-1.2844995604786884
